feature,mean_abs_shap
V5,1.5357438298333376e-05
V206,1.488829392987101e-05
V300,1.4815972568430541e-05
V336,1.4722053352629698e-05
V22,1.4607355566986245e-05
V110,1.338824470413784e-05
ProductCD_H,1.3216071512724728e-05
V109,1.3115895327355256e-05
V55,1.1915800603019305e-05
V227,1.1798996953257312e-05
M6_T,1.1397850308322816e-05
V143,1.0691651687275236e-05
V139,1.0670404479378586e-05
V327,1.0391343931460142e-05
V157,1.0107653016093536e-05
V25,9.909336932341828e-06
M2_F,9.745798997815947e-06
V192,9.495382627226262e-06
V286,8.950155815008485e-06
V159,8.874040439841099e-06
V162,8.804043565869507e-06
P_emaildomain_icloud.com,8.731683460791827e-06
V66,8.225105731116853e-06
V151,7.985515689397288e-06
V108,7.950016494578454e-06
V160,7.931224397675582e-06
M9_T,7.714325567358165e-06
addr2,7.517064372950703e-06
P_emaildomain_live.com,7.2692012778679785e-06
V173,7.084166799904777e-06
R_emaildomain_me.com,6.931717231309449e-06
P_emaildomain_outlook.es,6.931029128318187e-06
V163,6.552295991623396e-06
D7,6.433168180437861e-06
V220,6.3480950266239226e-06
V164,5.734881041644258e-06
V269,5.6498685423866844e-06
V122,5.49903012224604e-06
V297,4.72401796563645e-06
V113,4.494660873460816e-06
V121,4.2960687990671446e-06
V247,3.6317925092200193e-06
V7,3.295130231508671e-06
R_emaildomain_anonymous.com,3.2100000252830807e-06
R_emaildomain_aol.com,3.146952467795926e-06
V196,3.0887086060192817e-06
V3,3.086547595739832e-06
ProductCD_S,3.0596970778788094e-06
M9_F,2.947705566257357e-06
card4_american express,2.8117262199521045e-06
V161,2.610093701514415e-06
V111,2.3660274123540147e-06
P_emaildomain_sbcglobal.net,2.3580750466498977e-06
V6,2.1439211708639074e-06
V8,1.8762576323206293e-06
V328,1.460256967257009e-06
V226,1.3534722057374888e-06
P_emaildomain_outlook.com,1.2305696923158386e-06
V142,4.821711564181897e-07
V144,4.6583334478782507e-07
P_emaildomain_aol.com,4.5549999253125863e-07
V2,4.5025369465292895e-07
V138,4.2250001046340915e-07
V117,3.058333403896541e-07
V118,2.854650027438765e-07
V325,1.9380952668143437e-07
C3,1.6845238453242932e-07
R_emaildomain_outlook.es,1.4723015599884093e-07
V112,1.4535714071826078e-07
P_emaildomain_gmx.de,2.4999999441206454e-08
P_emaildomain_rocketmail.com,0.0
P_emaildomain_sc.rr.com,0.0
R_emaildomain_prodigy.net.mx,0.0
R_emaildomain_roadrunner.com,0.0
R_emaildomain_q.com,0.0
R_emaildomain_protonmail.com,0.0
R_emaildomain_yahoo.com.mx,0.0
R_emaildomain_yahoo.co.uk,0.0
R_emaildomain_yahoo.co.jp,0.0
R_emaildomain_web.de,0.0
P_emaildomain_ymail.com,0.0
M1_F,0.0
R_emaildomain_ymail.com,0.0
R_emaildomain_yahoo.fr,0.0
P_emaildomain_servicios-ta.com,0.0
P_emaildomain_msn.com,0.0
P_emaildomain_netzero.com,0.0
P_emaildomain_twc.com,0.0
P_emaildomain_suddenlink.net,0.0
V27,0.0
V28,0.0
V41,0.0
P_emaildomain_verizon.net,0.0
P_emaildomain_protonmail.com,0.0
P_emaildomain_ptd.net,0.0
P_emaildomain_q.com,0.0
P_emaildomain_roadrunner.com,0.0
V14,0.0
P_emaildomain_mail.com,0.0
P_emaildomain_me.com,0.0
P_emaildomain_prodigy.net.mx,0.0
V107,0.0
V120,0.0
V119,0.0
V240,0.0
V305,0.0
V89,0.0
R_emaildomain_servicios-ta.com,0.0
R_emaildomain_verizon.net,0.0
R_emaildomain_msn.com,0.0
R_emaildomain_mac.com,0.0
R_emaildomain_live.com.mx,0.0
R_emaildomain_live.com,0.0
R_emaildomain_optonline.net,0.0
V65,0.0
V68,0.0
V334,0.0
R_emaildomain_sbcglobal.net,0.0
R_emaildomain_rocketmail.com,0.0
P_emaildomain_yahoo.fr,0.0
P_emaildomain_yahoo.com.mx,0.0
P_emaildomain_earthlink.net,0.0
P_emaildomain_frontiernet.net,0.0
P_emaildomain_frontier.com,0.0
P_emaildomain_embarqmail.com,0.0
P_emaildomain_gmail,0.0
P_emaildomain_mac.com,0.0
P_emaildomain_live.com.mx,0.0
V88,0.0
P_emaildomain_hotmail.co.uk,0.0
P_emaildomain_hotmail.es,0.0
P_emaildomain_hotmail.fr,0.0
P_emaildomain_juno.com,0.0
P_emaildomain_netzero.net,0.0
V241,0.0
V141,0.0
P_emaildomain_charter.net,0.0
P_emaildomain_bellsouth.net,0.0
P_emaildomain_cableone.net,0.0
P_emaildomain_centurylink.net,0.0
P_emaildomain_cfl.rr.com,0.0
P_emaildomain_att.net,0.0
P_emaildomain_aim.com,0.0
P_emaildomain_cox.net,0.0
V1,0.0
card6_charge card,0.0
M1_T,0.0
R_emaildomain_gmail,0.0
P_emaildomain_optonline.net,0.0
R_emaildomain_hotmail.fr,0.0
R_emaildomain_hotmail.es,0.0
R_emaildomain_hotmail.co.uk,0.0
R_emaildomain_gmx.de,0.0
R_emaildomain_cfl.rr.com,0.0
R_emaildomain_att.net,0.0
R_emaildomain_bellsouth.net,0.0
R_emaildomain_cableone.net,0.0
R_emaildomain_cox.net,0.0
R_emaildomain_comcast.net,0.0
R_emaildomain_charter.net,0.0
P_emaildomain_web.de,0.0
P_emaildomain_yahoo.co.uk,0.0
P_emaildomain_yahoo.co.jp,0.0
P_emaildomain_windstream.net,0.0
V9,0.0
