feature,mean_abs_shap
V255,2.6473278751203667e-05
V63,2.636544452298495e-05
V298,2.6318647800421447e-05
V21,2.597861719926745e-05
V262,2.5976021779395822e-05
V83,2.4946756821236318e-05
V196,2.4692117503374232e-05
dist2,2.4139579618694702e-05
V225,2.4049117553264946e-05
V333,2.3941493738963888e-05
Day_of_Week,2.388578095074158e-05
V22,2.3869176620225777e-05
V123,2.327578191979444e-05
D14,2.2776635522866446e-05
V136,2.2422569962902087e-05
V125,2.2340905174546428e-05
V248,2.2083767459082218e-05
V323,2.2058894740678877e-05
V146,2.0439810732026464e-05
V208,2.0288158361305578e-05
V271,2.024627657904994e-05
V234,2.019548401884903e-05
V140,1.9808026569100196e-05
V175,1.9786187505573293e-05
V183,1.933028297766517e-05
V165,1.896061632017195e-05
V322,1.8937477693589002e-05
V184,1.876978437587995e-05
V250,1.8455576556167255e-05
V153,1.843856918824933e-05
R_emaildomain_anonymous.com,1.8413724525963776e-05
V24,1.835069635164302e-05
V182,1.8296198167336794e-05
V78,1.8149898652672955e-05
V169,1.808394749205023e-05
V55,1.7964017082709528e-05
M3_F,1.784219523692437e-05
M2_T,1.7603681928882947e-05
V174,1.7047483571110158e-05
P_emaildomain_hotmail.com,1.6866995860473994e-05
V19,1.685434086506032e-05
V239,1.6825640265932204e-05
V299,1.6093033671274864e-05
M3_T,1.581898594891778e-05
V216,1.5517608578837695e-05
M6_F,1.5509020920158977e-05
V177,1.542291316996513e-05
V77,1.5413432779248998e-05
V98,1.5145953707859297e-05
V139,1.4733706529648996e-05
V214,1.4412085247611015e-05
M2_F,1.4191053192775593e-05
V143,1.4048930926028272e-05
V66,1.3614889390438301e-05
V220,1.3485055409115967e-05
V180,1.2296999851615753e-05
V150,1.2279825677968743e-05
V227,1.215670567557704e-05
V272,1.1773521762271018e-05
V152,1.1758469091602767e-05
M4_M1,1.1681246423356462e-05
V157,1.1505148362160657e-05
P_emaildomain_yahoo.com,1.146962451426076e-05
V253,1.1350940245798285e-05
dist1,1.1206327645466992e-05
V37,1.0783972115726228e-05
card4_mastercard,1.0694658312601595e-05
ProductCD_S,1.0229981994906424e-05
V164,1.0138886753125888e-05
M9_T,9.817597525820895e-06
V106,9.72746806033562e-06
V326,9.670558085976321e-06
V286,9.591158926065196e-06
V329,9.414601219561639e-06
Is_Weekend,9.141551001208235e-06
V206,8.4938181822374e-06
V335,8.288033632195967e-06
card4_discover,8.05889597081286e-06
card4_visa,8.04525401273651e-06
V237,8.041384127969035e-06
ProductCD_R,7.959217351338765e-06
V319,7.465309027126719e-06
V46,7.439620995557744e-06
V109,7.43637363171453e-06
V235,7.243696939331616e-06
M9_F,7.175304887170137e-06
V238,7.018140531643517e-06
V301,6.918862189459849e-06
V144,6.398272634461399e-06
V160,6.277467330280023e-06
V162,6.234443641322795e-06
V145,5.853994455122117e-06
V161,5.781969565513987e-06
V311,5.565141872400808e-06
V104,5.563395133779856e-06
V181,5.51248679931325e-06
M7_T,5.167954098331024e-06
V300,5.1245825699240314e-06
addr2,5.104786242182485e-06
V115,5.077660534853052e-06
V5,5.039963617755064e-06
V339,4.958793412180982e-06
V135,4.940079903808163e-06
V112,4.748076233184403e-06
V137,4.62998403557541e-06
V173,4.610874849016943e-06
V260,4.479310523356915e-06
V166,4.300581842661611e-06
V26,4.276446104895764e-06
V105,4.212101671265264e-06
V336,4.210878748719682e-06
V163,4.0294060803231295e-06
