feature,mean_abs_shap
M7_F,0.021887895514767063
V101,0.021693924598874304
V262,0.021498833707634366
V127,0.02078888049469801
V261,0.02040621722081188
V219,0.019030262873224846
V199,0.017973259660208386
V289,0.017713293076952925
V279,0.01693651371534717
V68,0.016803877522627037
V138,0.016650798816747372
V97,0.01627239931799236
V87,0.015416224062062285
V207,0.014822740046130661
V331,0.014730893852300935
V166,0.014170624985266875
V103,0.013415561662017456
V67,0.013070769606137409
D14,0.012893641510646526
V203,0.01235911678069578
V118,0.011953612031711386
V332,0.011508022360176349
V41,0.011405265018743008
V15,0.011368347523974537
R_emaildomain_sbcglobal.net,0.011098855383069024
dist2,0.01065323917719128
V191,0.010418022250905464
P_emaildomain_sbcglobal.net,0.01040450906378176
V306,0.010310494039860965
V184,0.010197849272456415
V145,0.010109471013506012
V167,0.010087475271101376
V268,0.01002778029222791
V293,0.009703867269537406
R_emaildomain_icloud.com,0.009617732431148761
V112,0.009472006594764002
V132,0.00940352362972889
V322,0.008877849904017087
V229,0.008627757544945488
V121,0.007689466675655216
V117,0.0076025290719228585
V163,0.007431805982889008
R_emaildomain_aol.com,0.007167902324455635
V294,0.007119823424341825
V276,0.007037025902290944
V194,0.007006216017785413
V177,0.006929334828322166
V333,0.006398672840712358
V323,0.006108300460823275
V202,0.005925476615402256
V164,0.005321456844482344
V192,0.005216217986931799
V119,0.004936964382130944
V209,0.004887723077470674
V316,0.004854497708224878
V324,0.004843384346841456
D12,0.004821619020625857
P_emaildomain_mac.com,0.004687717651979683
V122,0.004604037023187912
V266,0.004576156392921072
V301,0.0043449806525055696
V178,0.004337556113974527
V88,0.004311016803916147
V205,0.004159509814454512
P_emaildomain_bellsouth.net,0.004137389033391641
V161,0.004027623172422261
P_emaildomain_verizon.net,0.003996402169015136
V273,0.0039051536987085747
V212,0.0037049850636975672
V168,0.0036914971709827243
V277,0.003650949003559948
D10,0.0035327932826722005
V248,0.0032983526379657974
V133,0.0028053351344297503
V336,0.0027245929180804173
V162,0.0026568354659438423
P_emaildomain_ymail.com,0.0026183403748578755
V270,0.002534544930635403
V211,0.002103241192574924
V14,0.0020269101263829135
C8,0.0019770235374297718
V80,0.001972467627941591
P_emaildomain_live.com.mx,0.0018067947111733633
R_emaildomain_live.com.mx,0.0018067947111733633
V179,0.0017675688783438742
V120,0.0017375941382204788
P_emaildomain_optonline.net,0.0016648904791044927
R_emaildomain_me.com,0.0015965001810184665
P_emaildomain_charter.net,0.001541369273804851
TransactionAmt,0.001489767002460024
P_emaildomain_me.com,0.0014695387810483905
P_emaildomain_cox.net,0.001469001206698628
R_emaildomain_outlook.com,0.0014557861726169736
V109,0.001376080190605287
V334,0.0013431211575580997
V246,0.0013402199568675291
V275,0.0012320963803226967
V223,0.0011849094659466671
V235,0.0011516268863736101
V204,0.0011437143568198134
P_emaildomain_yahoo.com.mx,0.0011262259515078966
R_emaildomain_yahoo.com.mx,0.0011262259515078966
V174,0.0010950060587071038
P_emaildomain_gmail,0.0009990867790741057
V269,0.0009707374956194226
P_emaildomain_windstream.net,0.0008343220588480173
V4,0.0007397734681662148
V206,0.0007178157917846163
R_emaildomain_ymail.com,0.000705617557169977
R_emaildomain_verizon.net,0.0007012229253849565
V325,0.0006348787849123269
R_emaildomain_outlook.es,0.0006118274204939138
P_emaildomain_outlook.es,0.0006118274204939138
R_emaildomain_msn.com,0.0005955319780034189
R_emaildomain_live.com,0.0005910228985339721
addr2,0.00046439429205907823
R_emaildomain_cox.net,0.00043876237318089546
P_emaildomain_outlook.com,0.00038202412164252376
V46,0.00037414568577765763
P_emaildomain_gmx.de,0.00030383938666500755
R_emaildomain_gmx.de,0.00030383938666500755
R_emaildomain_bellsouth.net,0.00026460906872029753
R_emaildomain_hotmail.es,0.00025069628556877117
P_emaildomain_hotmail.es,0.00025069628556877117
P_emaildomain_roadrunner.com,0.00020603878602400342
P_emaildomain_twc.com,0.0001832813937043194
P_emaildomain_aim.com,0.00016235018112211168
V213,0.00014360076878374784
P_emaildomain_centurylink.net,0.0001307469425034657
P_emaildomain_rocketmail.com,0.00011380083393975009
P_emaildomain_prodigy.net.mx,0.0001086849147150555
R_emaildomain_prodigy.net.mx,0.0001086849147150555
P_emaildomain_hotmail.fr,9.463902578141489e-05
R_emaildomain_hotmail.fr,9.463902578141489e-05
P_emaildomain_cfl.rr.com,5.8702426104614715e-05
R_emaildomain_att.net,5.2377729994427486e-05
P_emaildomain_suddenlink.net,3.9127038343262315e-05
R_emaildomain_optonline.net,3.661626558220617e-05
R_emaildomain_charter.net,3.264067408670323e-06
V240,2.014808856522301e-18
V241,1.9278802545693635e-18
V65,1.5428318064254457e-19
V1,1.4092970525678431e-19
V107,1.8500921469825355e-20
R_emaildomain_q.com,0.0
R_emaildomain_protonmail.com,0.0
R_emaildomain_mac.com,0.0
R_emaildomain_cableone.net,0.0
R_emaildomain_cfl.rr.com,0.0
R_emaildomain_gmail,0.0
R_emaildomain_hotmail.co.uk,0.0
P_emaildomain_yahoo.co.jp,0.0
P_emaildomain_web.de,0.0
P_emaildomain_yahoo.fr,0.0
P_emaildomain_yahoo.co.uk,0.0
P_emaildomain_cableone.net,0.0
card6_charge card,0.0
V305,0.0
P_emaildomain_frontier.com,0.0
P_emaildomain_hotmail.co.uk,0.0
P_emaildomain_juno.com,0.0
P_emaildomain_embarqmail.com,0.0
P_emaildomain_earthlink.net,0.0
M1_T,0.0
R_emaildomain_yahoo.co.jp,0.0
R_emaildomain_yahoo.fr,0.0
R_emaildomain_web.de,0.0
R_emaildomain_yahoo.co.uk,0.0
M1_F,0.0
R_emaildomain_rocketmail.com,0.0
R_emaildomain_servicios-ta.com,0.0
P_emaildomain_frontiernet.net,0.0
P_emaildomain_netzero.com,0.0
P_emaildomain_mail.com,0.0
P_emaildomain_netzero.net,0.0
P_emaildomain_q.com,0.0
P_emaildomain_protonmail.com,0.0
P_emaildomain_sc.rr.com,0.0
P_emaildomain_servicios-ta.com,0.0
